Model,Horizon,Window,Macrozona,Estacion,Planta,RMSE,MAE,sMAPE,rRMSE,Coverage_90,Pinball_P05,Pinball_P95
XGB_LOCAL,7-Day Rollout,Verano,Zona Central,Verano,chimbarongo,0.4910569761763473,0.3059665782813162,92.07197509733572,63.80649638673233,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,don_eugenio,0.3945326137552933,0.2520743566710735,111.50064571925039,46.0122818663494,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,don_eugenio,0.36944921776910994,0.21227692820927282,133.305128154595,63.521367384030405,,,
XGB_LOCAL,Day 1,Otoño,Zona Central,Verano,don_eugenio,0.31187903712483245,0.16439008423670506,100.94221877527865,30.137419537562437,,,
XGB_LOCAL,Day 1,Primavera,Zona Central,Verano,don_eugenio,0.46699515577481626,0.26085702950755757,134.55619172210325,92.92012785684813,,,
XGB_LOCAL,Day 1,Verano,Zona Central,Verano,don_eugenio,0.39452863693473655,0.25189804021889967,111.853361542185,46.01252062460561,,,
XGB_LOCAL,7-Day Rollout,Raw,Zona Central,Verano,don_eugenio,0.4309275060630722,0.27753191489875784,105.15616306277113,43.93134364906957,,,
XGB_LOCAL,7-Day Rollout,Invierno,Zona Central,Verano,don_eugenio,0.37603675504530304,0.18848180875065304,139.11021483937094,170.27558836730836,,,
XGB_LOCAL,7-Day Rollout,Otoño,Zona Central,Verano,don_eugenio,0.3147161234884252,0.15499380518780353,103.14662807376203,34.62827202750711,,,
XGB_LOCAL,7-Day Rollout,Primavera,Zona Central,Verano,don_eugenio,0.6332021384562355,0.34435961791227565,136.05267156167443,107.23472227525765,,,
XGB_LOCAL,7-Day Rollout,Verano,Zona Central,Verano,don_eugenio,0.4309255840753699,0.27741163218371545,103.80596923296703,43.93091506293117,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,el_pilpen,0.386691778782053,0.25980145553270023,109.93762846285777,33.929083211906914,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,el_pilpen,0.34940033077691524,0.20059823972405866,131.82123767825104,59.5616688353195,,,
XGB_LOCAL,Day 1,Otoño,Zona Central,Verano,el_pilpen,0.22235885982213896,0.11915828615989692,96.21702456218708,22.113563018522193,,,
XGB_LOCAL,Day 1,Primavera,Zona Central,Verano,el_pilpen,0.3786767335589611,0.20083671753976282,117.77710330666602,61.8922806216089,,,
XGB_LOCAL,Day 1,Verano,Zona Central,Verano,el_pilpen,0.386808411153997,0.26028895094350446,103.79290761953122,33.841993246292915,,,
XGB_LOCAL,7-Day Rollout,Raw,Zona Central,Verano,el_pilpen,0.40576697114320287,0.24852041802902866,100.87981301843638,34.459366295368184,,,
XGB_LOCAL,7-Day Rollout,Invierno,Zona Central,Verano,el_pilpen,0.41321926366631057,0.21579984889212073,151.9380678110822,170.58168477936945,,,
XGB_LOCAL,7-Day Rollout,Otoño,Zona Central,Verano,el_pilpen,0.2876672034546891,0.13065568304158487,101.93950490123811,30.863069849923765,,,
XGB_LOCAL,7-Day Rollout,Primavera,Zona Central,Verano,el_pilpen,0.6482510893004764,0.3399158746591898,142.18742917124115,115.92771951881463,,,
XGB_LOCAL,7-Day Rollout,Verano,Zona Central,Verano,el_pilpen,0.40628379217170446,0.24973149455460705,100.16815695380525,34.44539249060405,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,el_roble,2.486720007895824,1.303513756642739,144.41462773077916,155.31365277936834,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,el_roble,1.4262330793280364,0.7961467074540755,48.265788091993784,82.02247359555503,,,
XGB_LOCAL,Day 1,Otoño,Zona Central,Verano,el_roble,0.705343210417756,0.4173538928941222,108.60900663610131,24.752603596119926,,,
XGB_LOCAL,Day 1,Primavera,Zona Central,Verano,el_roble,1.287752968744306,0.7576077435320864,132.46528509253216,75.05391851450355,,,
XGB_LOCAL,Day 1,Verano,Zona Central,Verano,el_roble,2.4865657682513125,1.2980070837462943,136.32337630685763,154.9095940433861,,,
XGB_LOCAL,7-Day Rollout,Raw,Zona Central,Verano,el_roble,1.7358288665512034,0.9735213499973595,115.36566624069542,64.16834539327802,,,
XGB_LOCAL,7-Day Rollout,Invierno,Zona Central,Verano,el_roble,1.1537324708331373,0.5936773952689908,66.40618066857259,150.33628087190627,,,
XGB_LOCAL,7-Day Rollout,Otoño,Zona Central,Verano,el_roble,1.0197465945930733,0.48222523978485504,115.46155648441439,41.95540096790981,,,
XGB_LOCAL,7-Day Rollout,Primavera,Zona Central,Verano,el_roble,1.9218727841612104,1.0707257351030075,145.8788694350852,124.81832109481803,,,
XGB_LOCAL,7-Day Rollout,Verano,Zona Central,Verano,el_roble,1.735877420738881,0.9738781910380654,114.60525927546972,64.11573705113337,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,el_sauce,0.9024046314752657,0.4916379628702998,140.56687887690615,163.03836652004594,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,el_sauce,0.38001991943330116,0.20407671729723612,137.10153202713008,72.63367006856446,,,
XGB_LOCAL,Day 1,Otoño,Zona Central,Verano,el_sauce,0.24083946172413995,0.13299164237469085,105.71203288058541,25.660971024815478,,,
XGB_LOCAL,Day 1,Primavera,Zona Central,Verano,el_sauce,0.48183085475757015,0.27191651868148864,135.30278561021234,103.84188030247381,,,
XGB_LOCAL,Day 1,Verano,Zona Central,Verano,el_sauce,0.9024029130347777,0.49144295137375593,140.56687887690612,163.03805604764767,,,
XGB_LOCAL,7-Day Rollout,Raw,Zona Central,Verano,el_sauce,0.5928277532394455,0.291150044977604,111.89808294410457,68.32402723257121,,,
XGB_LOCAL,7-Day Rollout,Invierno,Zona Central,Verano,el_sauce,0.39480372302934275,0.20399075983393308,158.36645160286312,194.07297884453612,,,
XGB_LOCAL,7-Day Rollout,Otoño,Zona Central,Verano,el_sauce,0.357370179425013,0.15895664914455665,108.91857191090284,42.60795394600693,,,
XGB_LOCAL,7-Day Rollout,Primavera,Zona Central,Verano,el_sauce,0.7598199064313894,0.42185695474437945,154.8932052657095,176.1274866423034,,,
XGB_LOCAL,7-Day Rollout,Verano,Zona Central,Verano,el_sauce,0.5928272894871185,0.29115022266757606,111.80953090939443,68.3236947963413,,,
XGB_LOCAL,Day 1,Raw,Zona Central,Verano,la_acacia,0.4108324304944953,0.23798257857561111,200.0,0.0,,,
XGB_LOCAL,Day 1,Invierno,Zona Central,Verano,la_acacia,0.423762985848116,0.21721604126355487,85.97729977900073,116.44719921952938,,,
XGB_LOCAL,Day 1,Operational,Zona Central,Verano,la_acacia,0.3304719310583525,0.1936806607991457,72.43914337310677,11.846160520682508,,,
XGB_LOCAL,Day 1,Otoño,Zona Central,Verano,la_acacia,0.38945441599330993,0.24119408287030333,83.52063957202166,17.757814467112734,,,
XGB_LOCAL,Day 1,Primavera,Zona Central,Verano,la_acacia,1.3369413315601617,0.8520467221363409,161.6097530302029,431.4923334912733,,,
XGB_LOCAL,Day 1,Verano,Zona Central,Verano,la_acacia,0.3304719310583525,0.1936806607991457,72.43914337310677,11.846160520682508,,,
XGB_LOCAL,7-Day Rollout,Raw,Zona Central,Verano,la_acacia,0.4238004780269904,0.25537205877758207,198.80952380952382,0.0,,,
XGB_LOCAL,7-Day Rollout,Invierno,Zona Central,Verano,la_acacia,0.5660328908263494,0.4175959250941554,109.32378393790655,126.71123806640472,,,
XGB_LOCAL,7-Day Rollout,Operational,Zona Central,Verano,la_acacia,0.6691342848702917,0.34864300460737596,79.59779915266158,26.135321507951804,,,
XGB_LOCAL,7-Day Rollout,Otoño,Zona Central,Verano,la_acacia,1.144202927558904,0.40568097000695635,94.36755784973548,63.60676275598664,,,
