Model,Horizon,Window,Macrozona,Estacion,Planta,RMSE,MAE,sMAPE,rRMSE,Coverage_90,Pinball_P05,Pinball_P95
NHITS_LOCAL,7-Day Rollout,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,22.678239626513705,14.423737736840156,167.860144357458,156.9822806094474,0.32142857142857145,0.7321084498621835,13.67444509145848
NHITS_LOCAL,7-Day Rollout,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,37.904691119239025,25.807639402803034,163.99320924032915,146.63222184493608,0.27380952380952384,1.324366228704873,24.444700312491925
TFT,Day 1,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,3.4874568759437388,3.1710864463821054,174.845328713518,11788.586360650042,0.125,2.2812561970359337,0.098424433466668
TFT,Day 1,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,3.6416714523682936,3.4065520499522486,183.17428106038648,6511.030532531327,0.08333333333333333,2.3039375364935646,0.1259115635572623
TFT,Day 1,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,19.64810946144147,14.272542366292328,170.60235341625912,141.96183844883237,0.0,2.0372331420192498,12.503898022766224
TFT,Day 1,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,18.739106063287302,14.083681073971093,167.43690459745366,137.96507283062292,0.041666666666666664,2.0408384092928222,12.326950888941063
TFT,Day 1,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,37.36071710801089,27.322253140000004,181.27436530920937,137.9366521209817,0.0,2.636453491030261,25.084184718240675
TFT,7-Day Rollout,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,13.26887707786672,8.946935587119134,151.60195696079438,163.26524890753134,0.09523809523809523,2.1923616557803363,6.8401640033149835
TFT,7-Day Rollout,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,13.25672667984907,8.983453924235489,152.06264616241677,163.03979813110604,0.08928571428571429,2.2179324585434403,6.823510639181006
TFT,7-Day Rollout,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,26.11713396144369,18.619772456564185,165.78881493879746,141.56907063617348,0.023809523809523808,2.729194878038418,16.086006773066973
TFT,7-Day Rollout,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,20.37070150167314,14.848692667537502,163.07224096144412,141.00914497826673,0.041666666666666664,2.525542615021446,12.519103134490019
TFT,7-Day Rollout,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,35.26919260378429,25.584611272195442,165.01195405147402,136.4369401639831,0.06547619047619048,2.768269654331241,23.197516646432423
XGB_GLOBAL,Day 1,Raw,Norte Grande,Invierno,pfv_andes_solar_ii,23.123575056684068,14.455371475157639,108.30218955561087,78164.19563580316,,,
XGB_GLOBAL,Day 1,Invierno,Norte Grande,Invierno,pfv_andes_solar_ii,23.12469869083888,14.481718940970799,108.30218955561087,41345.19579840778,,,
XGB_GLOBAL,Day 1,Otoño,Norte Grande,Invierno,pfv_andes_solar_ii,13.334919213648021,8.655622352069864,124.35222448848815,96.34767410325944,,,
XGB_GLOBAL,Day 1,Primavera,Norte Grande,Invierno,pfv_andes_solar_ii,7.5994169988642195,5.163274792023003,110.22102218111615,55.68528300316821,,,
XGB_GLOBAL,Day 1,Verano,Norte Grande,Invierno,pfv_andes_solar_ii,9.195026954386568,5.270606708712876,106.8725125756418,33.9482572184974,,,
